"","week_nr","holiday","brand","format","totalvolume","totalvalue","LL","avgregprice","avgfinalprice","avgdiscount","depth","cop_avgregprice","cop_avgdiscount","cop_avgfinalprice","avgcompLL","avgcompregprice","avgcompfinalprice","avgcompdiscount","totalvolume1","totalvalue1","LL1","avgfinalprice1","avgregprice1","avgdiscount1","avgcompLL1","avgcompfinalprice1","avgcompregprice1","avgcompdiscount1","dtotalvolume","davgfinalprice","davgregprice","davgdiscount","dLL","davgcompLL","davgcompfinalprice","davgcompdiscount"
"1623",129,0,"D","convenience",4,91.0150991384871,3,23.5037747846218,22.7537747846218,0.75,0.0319097679786617,0.53859848315853,-0.565948821932863,0.657999205489911,3.65384615384615,20.5690847383364,17.2998539691057,3.26923076923077,3,61.2869903165847,2,20.4289967721949,23.7623301055282,3.33333333333333,3.34090909090909,16.4342341106385,18.3660522924567,1.93181818181818,1,2.32477801242688,-0.258555320906456,-2.58333333333333,1,0.312937062937063,0.865619858467159,1.33741258741259
"1624",129,0,"D","hypermarket",2,6.7624336974695,1,9.88121684873475,3.38121684873475,6.5,0.657813718644612,-2.19584493035155,2.08059790316016,-2.45594356441664,3.65384615384615,20.5690847383364,17.2998539691057,3.26923076923077,1,37.1484012482688,1,37.1484012482688,37.1484012482688,0,3.34090909090909,16.4342341106385,18.3660522924567,1.93181818181818,1,-33.767184399534,-27.267184399534,6.5,0,0.312937062937063,0.865619858467159,1.33741258741259
"1625",129,0,"D","supermarket",2,58.196104215458,2,29.098052107729,29.098052107729,0,0,1.15462613437863,-0.771718737551891,1.16613536792728,3.65384615384615,20.5690847383364,17.2998539691057,3.26923076923077,4,85.3903570701368,3,21.3475892675342,22.5975892675342,1.25,3.34090909090909,16.4342341106385,18.3660522924567,1.93181818181818,-2,7.7504628401948,6.5004628401948,-1.25,-1,0.312937062937063,0.865619858467159,1.33741258741259
"1626",130,0,"D","convenience",5,59.5082494472153,3,14.3016498894431,11.9016498894431,2.4,0.167812806113481,-1.16613536792728,-0.0322923925875822,-0.90523750154463,2.61290322580645,18.8285042057114,16.0220525928082,2.80645161290323,4,91.0150991384871,3,22.7537747846218,23.5037747846218,0.75,3.65384615384615,17.2998539691057,20.5690847383364,3.26923076923077,1,-10.8521248951787,-9.20212489517871,1.65,0,-1.0409429280397,-1.27780137629746,-0.462779156327544
"1627",130,0,"D","hypermarket",5,130.735896511003,4,28.5471793022007,26.1471793022007,2.4,0.0840713534109125,1.13205516858168,-0.014676336421299,0.923067755419591,2.61290322580645,18.8285042057114,16.0220525928082,2.80645161290323,2,6.7624336974695,1,3.38121684873475,9.88121684873475,6.5,3.65384615384615,17.2998539691057,20.5690847383364,3.26923076923077,3,22.7659624534659,18.6659624534659,-4.1,3,-1.0409429280397,-1.27780137629746,-0.462779156327544
"1628",130,0,"D","supermarket",1,41.1724548507482,1,41.1724548507482,41.1724548507482,0,0,2.45594356441664,-0.771718737551891,2.45594356441664,2.61290322580645,18.8285042057114,16.0220525928082,2.80645161290323,2,58.196104215458,2,29.098052107729,29.098052107729,0,3.65384615384615,17.2998539691057,20.5690847383364,3.26923076923077,-1,12.0744027430192,12.0744027430192,0,-1,-1.0409429280397,-1.27780137629746,-0.462779156327544
"1629",131,0,"D","convenience",5,85.4216968491673,3,17.8843393698335,17.0843393698335,0.8,0.0447318731464806,-0.307080366577945,-0.559072250445021,-0.00880559953655867,3.42105263157895,18.2791291477502,15.3142168670484,2.96491228070175,5,59.5082494472153,3,11.9016498894431,14.3016498894431,2.4,2.61290322580645,16.0220525928082,18.8285042057114,2.80645161290323,0,5.1826894803904,3.5826894803904,-1.6,0,0.808149405772496,-0.707835725759773,0.158460667798529
"1630",131,0,"D","hypermarket",3,48.203022654634,2,21.0676742182113,16.0676742182113,5,0.237330421394019,0.21593320644174,1.52819673087421,-0.180012369792705,3.42105263157895,18.2791291477502,15.3142168670484,2.96491228070175,5,130.735896511003,4,26.1471793022007,28.5471793022007,2.4,2.61290322580645,16.0220525928082,18.8285042057114,2.80645161290323,-2,-10.0795050839893,-7.47950508398935,2.6,-2,0.808149405772496,-0.707835725759773,0.158460667798529
"1631",131,0,"D","supermarket",6,45.5360449627042,4,11.9226741604507,7.58934082711736,4.33333333333333,0.363453137695204,-1.70073385812761,1.11004665474092,-1.81024623080392,3.42105263157895,18.2791291477502,15.3142168670484,2.96491228070175,1,41.1724548507482,1,41.1724548507482,41.1724548507482,0,2.61290322580645,16.0220525928082,18.8285042057114,2.80645161290323,5,-33.5831140236308,-29.2497806902975,4.33333333333333,3,0.808149405772496,-0.707835725759773,0.158460667798529
"1632",132,0,"D","convenience",7,115.488938194234,4,19.4984197420334,16.4984197420334,3,0.153858622375063,-0.067560083667911,0.313239960732027,-0.120633586859312,4.5,19.8320008250724,17.1078628940379,2.72413793103448,5,85.4216968491673,3,17.0843393698335,17.8843393698335,0.8,3.42105263157895,15.3142168670484,18.2791291477502,2.96491228070175,2,-0.585919627800035,1.61408037219996,2.2,1,1.07894736842105,1.7936460269895,-0.240774349667272
"1633",132,0,"D","hypermarket",1,23.95312162349,1,23.95312162349,23.95312162349,0,0,0.586741920076347,-0.771718737551891,0.732767520487893,4.5,19.8320008250724,17.1078628940379,2.72413793103448,3,48.203022654634,2,16.0676742182113,21.0676742182113,5,3.42105263157895,15.3142168670484,18.2791291477502,2.96491228070175,-2,7.88544740527867,2.88544740527867,-5,-1,1.07894736842105,1.7936460269895,-0.240774349667272
"1634",132,0,"D","supermarket",4,45.9402320999651,3,13.9850580249913,11.4850580249913,2.5,0.178762218614503,-1.23869984947245,0.0557970150573435,-1.00724442300742,4.5,19.8320008250724,17.1078628940379,2.72413793103448,6,45.5360449627042,4,7.58934082711736,11.9226741604507,4.33333333333333,3.42105263157895,15.3142168670484,18.2791291477502,2.96491228070175,-2,3.89571719787391,2.06238386454058,-1.83333333333333,-1,1.07894736842105,1.7936460269895,-0.240774349667272
"1635",133,1,"D","convenience",2,70.1268414524384,2,35.0634207262192,35.0634207262192,0,0,1.63026975688476,-0.771718737551891,1.63026975688476,2.74193548387097,22.364918960018,20.0745963793729,2.29032258064516,7,115.488938194234,4,16.4984197420334,19.4984197420334,3,4.5,17.1078628940379,19.8320008250724,2.72413793103448,-5,18.5650009841858,15.5650009841858,-3,-2,-1.75806451612903,2.96673348533493,-0.433815350389322
"1636",133,1,"D","hypermarket",1,37.4472301709466,1,37.4472301709466,37.4472301709466,0,0,1.78082250316645,-0.771718737551891,1.78082250316645,2.74193548387097,22.364918960018,20.0745963793729,2.29032258064516,1,23.95312162349,1,23.95312162349,23.95312162349,0,4.5,17.1078628940379,19.8320008250724,2.72413793103448,0,13.4941085474566,13.4941085474566,0,0,-1.75806451612903,2.96673348533493,-0.433815350389322
"1637",133,1,"D","supermarket",2,33.8228834611364,1,20.9114417305682,16.9114417305682,4,0.191282841782871,0.191957909417929,0.968984960127418,-0.067560083667911,2.74193548387097,22.364918960018,20.0745963793729,2.29032258064516,4,45.9402320999651,3,11.4850580249913,13.9850580249913,2.5,4.5,17.1078628940379,19.8320008250724,2.72413793103448,-2,5.42638370557692,6.92638370557692,1.5,-2,-1.75806451612903,2.96673348533493,-0.433815350389322
"1638",134,0,"D","convenience",2,49.5572696649469,2,24.7786348324735,24.7786348324735,0,0,0.680027387901409,-0.771718737551891,0.811877673501317,4.25806451612903,20.6789348365348,18.1305477397606,2.54838709677419,2,70.1268414524384,2,35.0634207262192,35.0634207262192,0,2.74193548387097,20.0745963793729,22.364918960018,2.29032258064516,0,-10.2847858937457,-10.2847858937457,0,0,1.51612903225807,-1.94404863961222,0.258064516129032
"1639",134,0,"D","hypermarket",4,67.6607233239338,2,18.1651808309834,16.9151808309834,1.25,0.0688129676016182,-0.24003328941251,-0.420016954681981,-0.0616774825659391,4.25806451612903,20.6789348365348,18.1305477397606,2.54838709677419,1,37.4472301709466,1,37.4472301709466,37.4472301709466,0,2.74193548387097,20.0745963793729,22.364918960018,2.29032258064516,3,-20.5320493399631,-19.2820493399631,1.25,1,1.51612903225807,-1.94404863961222,0.258064516129032
"1640",134,0,"D","supermarket",3,84.1091753938236,3,28.0363917979412,28.0363917979412,0,0,1.04703818482935,-0.771718737551891,1.1209830393527,4.25806451612903,20.6789348365348,18.1305477397606,2.54838709677419,2,33.8228834611364,1,16.9114417305682,20.9114417305682,4,2.74193548387097,20.0745963793729,22.364918960018,2.29032258064516,1,11.124950067373,7.124950067373,-4,2,1.51612903225807,-1.94404863961222,0.258064516129032
"1641",135,0,"D","convenience",5,51.9675321090035,3,13.9935064218007,10.3935064218007,3.6,0.257262182292746,-1.22615456560709,0.657999205489911,-1.20162668788281,3.33333333333333,21.3257502606656,18.696120631036,2.62962962962963,2,49.5572696649469,2,24.7786348324735,24.7786348324735,0,4.25806451612903,18.1305477397606,20.6789348365348,2.54838709677419,3,-14.3851284106727,-10.7851284106727,3.6,1,-0.924731182795699,0.565572891275323,0.0812425328554363
"1642",135,0,"D","hypermarket",2,23.0351636842825,1,13.0175818421413,11.5175818421413,1.5,0.115228774298473,-1.49149576702815,-0.319411462489974,-0.987933920251079,3.33333333333333,21.3257502606656,18.696120631036,2.62962962962963,4,67.6607233239338,2,16.9151808309834,18.1651808309834,1.25,4.25806451612903,18.1305477397606,20.6789348365348,2.54838709677419,-2,-5.3975989888422,-5.1475989888422,0.25,-1,-0.924731182795699,0.565572891275323,0.0812425328554363
"1643",135,0,"D","supermarket",3,38.1023813313804,2,16.7007937771268,12.7007937771268,4,0.239509573819081,-0.593729261548505,0.968984960127418,-0.725110774527648,3.33333333333333,21.3257502606656,18.696120631036,2.62962962962963,3,84.1091753938236,3,28.0363917979412,28.0363917979412,0,4.25806451612903,18.1305477397606,20.6789348365348,2.54838709677419,0,-15.3355980208144,-11.3355980208144,4,-1,-0.924731182795699,0.565572891275323,0.0812425328554363
"1644",136,0,"D","convenience",4,84.4787787576206,3,23.6196946894052,21.1196946894052,2.5,0.105843874481638,0.545397595710918,0.0557970150573435,0.504965399718568,3.59574468085106,19.9004471711715,17.66640461798,2.23404255319149,5,51.9675321090035,3,10.3935064218007,13.9935064218007,3.6,3.33333333333333,18.696120631036,21.3257502606656,2.62962962962963,-1,10.7261882676044,9.62618826760445,-1.1,0,0.26241134751773,-1.02971601305592,-0.395587076438141
"1645",136,0,"D","hypermarket",4,47.5457811639645,2,18.8864452909911,11.8864452909911,7,0.370636183365803,-0.156196392581052,2.45594356441664,-0.914116301414476,3.59574468085106,19.9004471711715,17.66640461798,2.23404255319149,2,23.0351636842825,1,11.5175818421413,13.0175818421413,1.5,3.33333333333333,18.696120631036,21.3257502606656,2.62962962962963,2,0.368863448849874,5.86886344884988,5.5,1,0.26241134751773,-1.02971601305592,-0.395587076438141
"1646",136,0,"D","supermarket",3,61.8443489177152,2,24.2814496392384,20.6147829725717,3.66666666666667,0.151006909436799,0.62911464298803,0.725110774527648,0.445805560400676,3.59574468085106,19.9004471711715,17.66640461798,2.23404255319149,3,38.1023813313804,2,12.7007937771268,16.7007937771268,4,3.33333333333333,18.696120631036,21.3257502606656,2.62962962962963,0,7.91398919544493,7.5806558621116,-0.333333333333333,0,0.26241134751773,-1.02971601305592,-0.395587076438141
"1647",137,0,"D","convenience",6,72.4474003063515,3,16.0745667177253,12.0745667177252,4,0.24884029972573,-0.725110774527648,0.968984960127418,-0.853390797663431,4.19298245614035,21.3136024963062,18.43640951385,2.87719298245614,4,84.4787787576206,3,21.1196946894052,23.6196946894052,2.5,3.59574468085106,17.66640461798,19.9004471711715,2.23404255319149,2,-9.0451279716799,-7.5451279716799,1.5,0,0.597237775289288,0.770004895869977,0.64315042926465
"1648",137,0,"D","hypermarket",12,105.212892308365,6,14.8510743590305,8.76774102569712,6.08333333333333,0.409622441196266,-0.978415525720013,1.90943430446829,-1.52819673087421,4.19298245614035,21.3136024963062,18.43640951385,2.87719298245614,4,47.5457811639645,2,11.8864452909911,18.8864452909911,7,3.59574468085106,17.66640461798,19.9004471711715,2.23404255319149,8,-3.118704265294,-4.03537093196067,-0.916666666666667,4,0.597237775289288,0.770004895869977,0.64315042926465
"1649",137,0,"D","supermarket",4,77.7223800290376,3,20.1805950072594,19.4305950072594,0.75,0.0371644146136528,0.038166368837164,-0.565948821932863,0.313239960732027,4.19298245614035,21.3136024963062,18.43640951385,2.87719298245614,3,61.8443489177152,2,20.6147829725717,24.2814496392384,3.66666666666667,3.59574468085106,17.66640461798,19.9004471711715,2.23404255319149,1,-1.18418796531233,-4.100854631979,-2.91666666666667,1,0.597237775289288,0.770004895869977,0.64315042926465
"1650",138,0,"D","convenience",1,38.4913103235886,1,38.4913103235886,38.4913103235886,0,0,1.84132620013723,-0.771718737551891,1.84132620013723,3.36538461538461,20.4365569954881,17.1480954570266,3.28846153846154,6,72.4474003063515,3,12.0745667177252,16.0745667177253,4,4.19298245614035,18.43640951385,21.3136024963062,2.87719298245614,-5,26.4167436058634,22.4167436058633,-4,-2,-0.827597840755736,-1.28831405682343,0.411268556005399
"1651",138,0,"D","hypermarket",2,48.0153823527507,2,24.0076911763753,24.0076911763753,0,0,0.593729261548505,-0.771718737551891,0.756000806860594,3.36538461538461,20.4365569954881,17.1480954570266,3.28846153846154,12,105.212892308365,6,8.76774102569712,14.8510743590305,6.08333333333333,4.19298245614035,18.43640951385,21.3136024963062,2.87719298245614,-10,15.2399501506782,9.15661681734489,-6.08333333333333,-4,-0.827597840755736,-1.28831405682343,0.411268556005399
"1652",138,0,"D","supermarket",4,44.3502827058547,3,14.8375706764637,11.0875706764637,3.75,0.252736791067051,-0.987933920251079,0.771718737551891,-1.08856308236078,3.36538461538461,20.4365569954881,17.1480954570266,3.28846153846154,4,77.7223800290376,3,19.4305950072594,20.1805950072594,0.75,4.19298245614035,18.43640951385,21.3136024963062,2.87719298245614,0,-8.34302433079573,-5.34302433079573,3,0,-0.827597840755736,-1.28831405682343,0.411268556005399
"1653",139,0,"D","convenience",7,66.4954602648504,4,13.0707800378358,9.4993514664072,3.57142857142857,0.273237600287849,-1.4399451989797,0.636285791799107,-1.37665716836772,3.70588235294118,18.8482389241621,15.9462781398484,2.90196078431373,1,38.4913103235886,1,38.4913103235886,38.4913103235886,0,3.36538461538461,17.1480954570266,20.4365569954881,3.28846153846154,6,-28.9919588571814,-25.4205302857528,3.57142857142857,3,0.340497737556562,-1.20181731717818,-0.386500754147813
"1654",139,0,"D","hypermarket",2,22.9512341995724,1,13.9756170997862,11.4756170997862,2.5,0.178882977556551,-1.25144317454969,0.0557970150573435,-1.01704191662192,3.70588235294118,18.8482389241621,15.9462781398484,2.90196078431373,2,48.0153823527507,2,24.0076911763753,24.0076911763753,0,3.36538461538461,17.1480954570266,20.4365569954881,3.28846153846154,0,-12.5320740765891,-10.0320740765891,2.5,-1,0.340497737556562,-1.20181731717818,-0.386500754147813
"1655",139,0,"D","supermarket",3,54.2485015187413,2,23.0828338395804,18.0828338395804,5,0.216611185383418,0.504965399718568,1.52819673087421,0.168092463000525,3.70588235294118,18.8482389241621,15.9462781398484,2.90196078431373,4,44.3502827058547,3,11.0875706764637,14.8375706764637,3.75,3.36538461538461,17.1480954570266,20.4365569954881,3.28846153846154,-1,6.99526316311676,8.24526316311676,1.25,-1,0.340497737556562,-1.20181731717818,-0.386500754147813
"1656",140,0,"D","convenience",1,16.0679552215151,1,16.0679552215151,16.0679552215151,0,0,-0.732767520487893,-0.771718737551891,-0.174049325162808,3.37209302325581,20.2733133268153,17.5756389082106,2.69767441860465,7,66.4954602648504,4,9.4993514664072,13.0707800378358,3.57142857142857,3.70588235294118,15.9462781398484,18.8482389241621,2.90196078431373,-6,6.5686037551079,2.99717518367933,-3.57142857142857,-3,-0.333789329685362,1.62936076836221,-0.204286365709074
"1657",140,0,"D","hypermarket",1,18.5689279041253,1,18.5689279041253,18.5689279041253,0,0,-0.203930904603518,-0.771718737551891,0.209928275330836,3.37209302325581,20.2733133268153,17.5756389082106,2.69767441860465,2,22.9512341995724,1,11.4756170997862,13.9756170997862,2.5,3.70588235294118,15.9462781398484,18.8482389241621,2.90196078431373,-1,7.0933108043391,4.5933108043391,-2.5,0,-0.333789329685362,1.62936076836221,-0.204286365709074
"1658",140,0,"D","supermarket",3,41.7725211838261,2,18.5908403946087,13.924173727942,4.66666666666667,0.251019672463004,-0.197940860062318,1.27755846865699,-0.485058765894989,3.37209302325581,20.2733133268153,17.5756389082106,2.69767441860465,3,54.2485015187413,2,18.0828338395804,23.0828338395804,5,3.70588235294118,15.9462781398484,18.8482389241621,2.90196078431373,0,-4.1586601116384,-4.49199344497173,-0.333333333333334,0,-0.333789329685362,1.62936076836221,-0.204286365709074
"1659",141,0,"D","convenience",5,87.3555886000395,3,21.4711177200079,17.4711177200079,4,0.186296775610922,0.270357483332753,0.968984960127418,0.0557970150573435,2.525,17.5887798072654,14.9387798072654,2.65,1,16.0679552215151,1,16.0679552215151,16.0679552215151,0,3.37209302325581,17.5756389082106,20.2733133268153,2.69767441860465,4,1.4031624984928,5.4031624984928,4,2,-0.847093023255814,-2.63685910094524,-0.0476744186046512
"1660",141,0,"D","hypermarket",2,22.8069408279844,1,17.4034704139922,11.4034704139922,6,0.344758824376549,-0.445805560400676,1.87429388614055,-1.03693573605624,2.525,17.5887798072654,14.9387798072654,2.65,1,18.5689279041253,1,18.5689279041253,18.5689279041253,0,3.37209302325581,17.5756389082106,20.2733133268153,2.69767441860465,1,-7.1654574901331,-1.1654574901331,6,0,-0.847093023255814,-2.63685910094524,-0.0476744186046512
"1661",141,0,"D","supermarket",2,57.5866104383022,2,28.7933052191511,28.7933052191511,0,0,1.14326784667138,-0.771718737551891,1.15462613437863,2.525,17.5887798072654,14.9387798072654,2.65,3,41.7725211838261,2,13.924173727942,18.5908403946087,4.66666666666667,3.37209302325581,17.5756389082106,20.2733133268153,2.69767441860465,-1,14.8691314912091,10.2024648245424,-4.66666666666667,0,-0.847093023255814,-2.63685910094524,-0.0476744186046512
